Ticker,timestamp,Date,Error,data_source,last_price,volume,price_source,quote_time,trade_time,quote_age_sec,is_market_open,market_status,price_history_status,hv_status,IV_7_D_Call,IV_14_D_Call,IV_21_D_Call,IV_30_D_Call,IV_60_D_Call,IV_90_D_Call,IV_120_D_Call,IV_150_D_Call,IV_180_D_Call,IV_270_D_Call,IV_360_D_Call,IV_720_D_Call,IV_1080_D_Call,IV_7_D_Put,IV_14_D_Put,IV_21_D_Put,IV_30_D_Put,IV_60_D_Put,IV_90_D_Put,IV_120_D_Put,IV_150_D_Put,IV_180_D_Put,IV_270_D_Put,IV_360_D_Put,IV_720_D_Put,IV_1080_D_Put,hv_10,hv_20,hv_30,hv_60,hv_90,HV_10_D_Cur,HV_20_D_Cur,HV_30_D_Cur,HV_60_D_Cur,HV_90_D_Cur,HV_120_D_Cur,HV_150_D_Cur,HV_180_D_Cur,hv_slope,volatility_regime,HV_EWMA,highPrice,lowPrice,openPrice,closePrice,52WeekHigh,52WeekLow,netChange,netPercentChange,dividendDate,dividendYield,snapshot_ts,VVIX,VIX,SPY_Change_Pct,Snapshot_Age_Hours,Snapshot_Age_Trading_Days,Stock_Price,Stock_Price_Source,YF_Demand_Status,Resolution_Path,iv_7d,iv_14d,iv_21d,iv_30d,iv_60d,iv_90d,iv_120d,iv_180d,iv_360d,IV_History_Count,IV_Maturity_Level,IV_Rank_20D,IV_Rank_30D,IV_Rank_60D,IV_Rank_252D,IV_7D_5D_ROC,IV_30D_5D_ROC,IV_30D_10D_ROC,IV_90D_10D_ROC,IV_30D_Mean_30,IV_30D_Std_30,IV_30D_ZScore_30,Slope_30_7,Slope_30_21,Slope_90_30,Slope_180_90,Surface_Steepness,Surface_Shape,IV_Regime,Structural_IV_Cycle,LongTerm_ZScore,IV_Rank_Source,Regime_Days_In,IV_Trend_7D,HV_Accel_Proxy,IV_Maturity_State,Regime,IV_Rank,HV_Trend_30D,Recent_Vol_Spike,Regime_Original,Regime_Adjusted,VVIX_Override_Applied,VVIX_Flag,IV_Timing_State,IV_Chase_Risk,Trend_State,Price_vs_SMA20,Price_vs_SMA50,Volume_Trend,ADX,RSI,Trend_Strength,RV_10D,RV_Calculated,Step2_Warning,RV_IV_Ratio,OHLC_Status,OHLC_Bar_Count,OHLC_Last_Date,Chart_Pattern,Pattern_Confidence,Candlestick_Pattern,Entry_Timing_Quality,Reversal_Confirmation,Signal_Type,intraday_range_pct,gap_pct,intraday_position_pct,compression_tag,gap_tag,intraday_position_tag,pct_from_52w_high,pct_from_52w_low,52w_range_position,52w_regime_tag,52w_strategy_context,net_change,net_percent_change,momentum_tag,entry_timing_context,days_to_earnings,earnings_proximity_flag,Earnings_Formation_Phase,Earnings_IV_Velocity,Earnings_Move_Ratio,Earnings_Beat_Rate,Earnings_Avg_IV_Crush,Earnings_Consecutive_Beats,Earnings_Consecutive_Misses,IVHV_gap_30D,IV_Rank_30D_Missing_Reason,IV_Maturity_State_Missing_Reason,Signal_Type_Missing_Reason,Regime_Missing_Reason,ADX_Missing_Reason,RSI_14_Missing_Reason,SMA20_Missing_Reason,MACD_Missing_Reason,Price_vs_SMA20_Missing_Reason,IV30_Call,HV30,IVHV_gap_abs,IVHV_gap_60D,IVHV_gap_90D,IVHV_gap_180D,IVHV_gap_360D,IVHV_gap_30D_pct,IVHV_gap_60D_pct,IVHV_gap_90D_pct,IVHV_gap_180D_pct,IVHV_gap_360D_pct,ShortTerm_IV_Edge,MediumTerm_IV_Edge,LEAP_IV_Edge,UltraLEAP_IV_Edge,ShortTerm_IV_Rich,ShortTerm_IV_Cheap,MediumTerm_IV_Rich,MediumTerm_IV_Cheap,LEAP_IV_Rich,LEAP_IV_Cheap,UltraLEAP_IV_Rich,UltraLEAP_IV_Cheap,IVHV_gap_10D,ShortTerm_Front_Rich,IVHV_gap_EWMA,ShortTerm_EWMA_Rich,ShortTerm_EWMA_Cheap,Gap_Trigger_Type,HighVol,ElevatedVol,ModerateVol,LowRank,IV_Rich,IV_Cheap,MeanReversion_Setup,Expansion_Setup,df_elevated_plus,df_moderate_vol
CSCO,2026-03-13 07:54:16.448,2026-03-13,,schwab,78.49,2753898.0,lastPrice,2026-03-13 14:54:23.765,2026-03-13 14:54:23.549,-7.101,True,OPEN,OK,COMPUTED,30.543,28.794,,28.296,31.574,29.837,29.095,,28.765,,27.793,,,,,,,,,,,,,,,,27.59669609407192,24.573601242962877,47.5528812074119,36.07164539643327,32.887898711817186,27.59669609407192,24.573601242962877,47.5528812074119,36.07164539643327,32.887898711817186,29.87056569790148,28.54475614289874,26.818259334469847,-19.95618511333998,High_Contraction,37.34870786030061,79.26,78.07,78.07,77.74,88.185,52.11,0.75,0.96475431,,,2026-03-13 07:54:16.448,127.69000244140624,26.40999984741211,0.03453142,16.236474119166665,0,78.49,SCHWAB_LAST_PRICE,NOT_NEEDED,,31.186,30.146,30.023,30.901,32.289,30.239,29.058,28.855,26.895,47.0,2.0,95.0,73.33333333333334,,,-0.027504053885493263,0.0256912404155741,0.28738074407365743,-0.014149251784957373,28.401966666666667,4.056589874838678,0.6160428858815102,-0.28500000000000014,0.8780000000000001,-0.661999999999999,-1.3840000000000003,-4.291,FLAT,,,,ROLLING_20D,0,Falling,Unknown,PARTIAL_MATURE,Compression,73.33333333333334,Unknown,False,Compression,Uncertain,True,ELEVATED,BASELINE,LOW,Neutral,-0.10075374000434607,0.37134707496905395,Stable,17.805903970433263,48.92222544346039,Moderate,26.194384815356074,True,,1.538878392524899,OK,125,2026-03-13,,0.0,,,False,Bidirectional,1.5161167027646987,0.4244918960638003,35.29411764705861,NORMAL,NO_GAP,MID_RANGE,10.993933208595575,50.62368067549414,73.1254331254331,MID_RANGE,NEUTRAL,0.75,0.96475431,NORMAL,MODERATE,,False,,,0.40584525203638216,95.83333333333334,0.21919581139512304,15.0,0.0,-19.2568812074119,PRESENT,PRESENT,PRESENT,PRESENT,PRESENT,SCHEMA_MISMATCH,SCHEMA_MISMATCH,SCHEMA_MISMATCH,PRESENT,28.296,47.5528812074119,19.2568812074119,-4.497645396433267,-3.0508987118171866,1.9467406655301538,0.9747406655301525,-40.495719120401894,-12.468644962001068,-9.27666050832535,7.259012008389313,3.634615704820581,True,True,False,False,False,True,False,True,False,False,False,False,0.6993039059280797,False,-9.052707860300607,False,True,BOTH,True,False,False,False,False,True,False,False,True,False
GE,2026-03-13 07:54:16.448,2026-03-13,,schwab,301.1,1395010.0,lastPrice,2026-03-13 14:54:23.744,2026-03-13 14:54:22.473,-6.025,True,OPEN,OK,COMPUTED,42.229,39.218,,36.393,39.113,36.929,36.929,,34.396,,32.141,,,,,,,,,,,,,,,,39.57260440738574,35.964751126296136,33.60082377599844,35.17029815180281,32.152231092192594,39.57260440738574,35.964751126296136,33.60082377599844,35.17029815180281,32.152231092192594,30.04742394392325,28.738545559756737,27.71264660938796,5.971780631387297,Normal,36.430231998508766,309.51,300.5,307.37,306.7,348.48,159.36,-5.6,-1.82588849,,,2026-03-13 07:54:16.448,127.69000244140624,26.40999984741211,0.03453142,16.236474119166665,0,301.1,SCHWAB_LAST_PRICE,NOT_NEEDED,,41.725,40.465,37.61,37.228,39.066,37.201,37.201,34.412,33.079,47.0,2.0,95.0,96.66666666666667,,,0.07607994842037402,0.05836531627576417,0.21556847123359238,0.15656769780817664,32.4478,2.5845413973242435,1.849535087713784,-4.497,-0.3819999999999979,-0.027000000000001023,-2.7890000000000015,-8.646,INVERTED,,,,ROLLING_20D,0,Stable,Unknown,PARTIAL_MATURE,High Vol,96.66666666666667,Unknown,False,High Vol,High Vol,False,ELEVATED,BASELINE,LOW,Bearish,-9.32813750391427,-6.291176818221329,Stable,21.936679545309666,34.45701273699136,Moderate,38.84251566086247,True,,0.9025685982593328,OK,125,2026-03-13,,0.0,,,False,Bearish,2.992361341746925,0.21845451581350372,6.6592674805773955,NORMAL,NO_GAP,NEAR_LOW,13.596189164370982,88.94327309236948,74.94712351945854,MID_RANGE,NEUTRAL,-5.6,-1.82588849,NORMAL,MODERATE,,False,,,3.5222064135257978,83.33333333333334,0.10522042461057314,13.0,0.0,2.792176224001558,PRESENT,PRESENT,PRESENT,PRESENT,PRESENT,SCHEMA_MISMATCH,SCHEMA_MISMATCH,SCHEMA_MISMATCH,PRESENT,36.393,33.60082377599844,2.792176224001558,3.9427018481971885,4.7767689078074085,6.683353390612041,4.428353390612038,8.309844552073304,11.210316816705996,14.85672609813797,24.116618974775157,15.979539785679965,True,True,True,True,True,False,True,False,True,False,True,False,-3.179604407385739,False,-0.037231998508765685,False,False,BOTH,False,False,True,False,False,False,False,False,False,True
IBM,2026-03-13 07:54:16.448,2026-03-13,,schwab,246.7,826927.0,lastPrice,2026-03-13 14:54:20.984,2026-03-13 14:54:21.255,-4.807,True,OPEN,OK,COMPUTED,41.26,39.969,,37.449,41.069,42.068,37.162,,41.888,,33.498,,,,,,,,,,,,,,,,25.427262724183347,57.87281776535432,57.10949507218294,46.54807854401833,40.28920166114936,25.427262724183347,57.87281776535432,57.10949507218294,46.54807854401833,40.28920166114936,38.902588776962226,36.14071884548662,34.85322683567458,-31.68223234799959,High_Contraction,49.13202604139479,249.72,245.96,247.67,247.68,324.9,214.5,-0.98,-0.39567183,,,2026-03-13 07:54:16.448,127.69000244140624,26.40999984741211,0.03453142,16.236474119166665,0,246.7,SCHWAB_LAST_PRICE,NOT_NEEDED,,40.464,40.736,37.628,36.849,40.96,42.229,37.324,42.435,33.817,47.0,2.0,55.0,63.333333333333336,,,-0.07462208704004387,-0.07337742349184012,0.02418077211706822,0.08479757501027543,35.795233333333336,3.521138145575927,0.2992687656945945,-3.615000000000002,-0.7790000000000035,5.380000000000003,0.20600000000000307,-6.6469999999999985,INVERTED,,,,ROLLING_20D,0,Falling,Unknown,PARTIAL_MATURE,Compression,63.333333333333336,Unknown,False,Compression,Uncertain,True,ELEVATED,BASELINE,LOW,Bearish,-0.7699715138743843,-11.18170028548225,Falling,24.999498185028155,40.534300562420746,Moderate,25.801543423329576,True,,1.549824827598658,OK,125,2026-03-13,Descending Triangle,64.0,,,False,Bearish,1.5241183623834582,0.004037467700266201,19.680851063829323,NORMAL,NO_GAP,NEAR_LOW,24.068944290550938,15.011655011655007,29.166666666666664,MID_RANGE,NEUTRAL,-0.98,-0.39567183,FLAT_DAY,EARLY,,False,,,0.043884737334424176,75.0,0.1288959896016682,12.0,0.0,-19.66049507218294,PRESENT,PRESENT,PRESENT,PRESENT,PRESENT,SCHEMA_MISMATCH,SCHEMA_MISMATCH,SCHEMA_MISMATCH,PRESENT,37.449,57.10949507218294,19.66049507218294,-5.4790785440183285,1.7787983388506348,7.034773164325415,-1.3552268356745856,-34.425965502467264,-11.770794231252793,4.415074673881958,20.18399385942899,-3.8883826799285663,True,True,True,False,False,True,False,True,True,False,False,False,12.021737275816651,True,-11.68302604139479,False,True,BOTH,True,False,False,False,False,True,False,False,True,False
WFC,2026-03-13 07:54:16.448,2026-03-13,,schwab,75.91,3435950.0,lastPrice,2026-03-13 14:54:23.462,2026-03-13 14:54:22.521,-6.073,True,OPEN,OK,COMPUTED,39.881,39.549,,38.268,37.021,34.993,34.826,,33.054,,31.492,,,,,,,,,,,,,,,,23.985413067283737,32.638995701629284,31.94643300407149,28.634156932142407,26.056604011153627,23.985413067283737,32.638995701629284,31.94643300407149,28.634156932142407,26.056604011153627,27.444354558694357,26.63331578469771,26.446660274411403,-7.961019936787753,Normal,31.999393753902844,76.21,75.35,75.65,75.25,97.76,58.42,0.66,0.87707641,,,2026-03-13 07:54:16.448,127.69000244140624,26.40999984741211,0.03453142,16.236474119166665,0,75.91,SCHWAB_LAST_PRICE,NOT_NEEDED,,41.446,39.714,39.71,38.605,41.012,39.919,39.907,33.268,31.245,47.0,2.0,95.0,96.66666666666667,,,0.08483182829472581,0.061043315743183724,0.17852672711176235,0.06178848813703587,31.002,4.3961549500475625,1.729465882433862,-2.841000000000001,-1.105000000000004,1.314,-6.650999999999996,-10.200999999999997,INVERTED,,,,ROLLING_20D,0,Rising,Unknown,PARTIAL_MATURE,High Vol,96.66666666666667,Unknown,False,High Vol,High Vol,False,ELEVATED,BASELINE,LOW,Bearish,-10.635141735559618,-15.788755923766665,Stable,32.85399854838456,25.04013082874181,Strong,23.395622538518708,True,,0.8275206062445666,OK,125,2026-03-13,Descending Triangle,64.0,,,False,Bearish,1.1329205638255821,0.5315614617940275,65.11627906976774,NORMAL,NO_GAP,MID_RANGE,22.35065466448446,29.938377268058876,44.45856634468732,MID_RANGE,NEUTRAL,0.66,0.87707641,NORMAL,MODERATE,,False,,,,70.83333333333334,,0.0,1.0,6.32156699592851,PRESENT,PRESENT,PRESENT,PRESENT,PRESENT,SCHEMA_MISMATCH,SCHEMA_MISMATCH,SCHEMA_MISMATCH,PRESENT,38.268,31.94643300407149,6.32156699592851,8.386843067857594,8.936395988846375,6.607339725588599,5.0453397255885974,19.788021389188717,29.289645536737268,34.29608856557484,24.983645031284208,19.07741723619538,True,True,True,True,True,False,True,False,True,False,True,False,14.282586932716264,True,6.268606246097157,True,False,BOTH,True,False,False,False,True,False,False,False,True,False
CVX,2026-03-13 07:54:16.448,2026-03-13,,schwab,195.3742,2613255.0,lastPrice,2026-03-13 14:54:23.214,2026-03-13 14:54:20.844,-4.396,True,OPEN,OK,COMPUTED,30.1,28.516,,27.572,28.306,27.195,27.195,,25.192,,23.746,,,,,,,,,,,,,,,,26.225395987948023,21.38118450349184,23.37080100396,24.386651324638503,22.68331238656715,26.225395987948023,21.38118450349184,23.37080100396,24.386651324638503,22.68331238656715,21.449541935634585,20.908893403689845,20.744394800479032,2.854594983988026,Normal_Compression,23.947579868390452,197.63,194.75,196.0,196.97,198.88,132.04,-1.5958,-0.81017414,,,2026-03-13 07:54:16.448,127.69000244140624,26.40999984741211,0.03453142,16.236474119166665,0,195.3742,SCHWAB_LAST_PRICE,NOT_NEEDED,,30.288,30.436,28.51,26.737,28.498,27.35,27.35,25.283,23.834,47.0,2.0,35.0,56.66666666666667,,,-0.09679728037215957,-0.07723899913718733,-0.027073250609512146,0.052976052976053026,26.6787,2.72161060517609,0.021421139339008077,-3.551000000000002,-1.7730000000000032,0.6130000000000031,-2.067,-6.454000000000001,INVERTED,,,,ROLLING_20D,0,Falling,Unknown,PARTIAL_MATURE,Compression,56.66666666666667,Unknown,False,Compression,Uncertain,True,ELEVATED,BASELINE,LOW,Bullish,5.032005357795613,11.507820051011885,Stable,40.99221043434745,70.79521188412977,Strong,26.40017207416305,True,,0.8740995999536224,OK,125,2026-03-13,,0.0,,,False,Bullish,1.4740943277054983,0.49246078082956735,21.67361111111121,NORMAL,NO_GAP,NEAR_LOW,1.7627715205148804,47.965919418358084,94.75493716337523,NEAR_52W_HIGH,MOMENTUM,-1.5958,-0.81017414,NORMAL,MODERATE,,False,,,2.0613161267574482,58.333333333333336,,4.0,0.0,4.201198996039999,PRESENT,PRESENT,PRESENT,PRESENT,PRESENT,SCHEMA_MISMATCH,SCHEMA_MISMATCH,SCHEMA_MISMATCH,PRESENT,27.572,23.37080100396,4.201198996039999,3.9193486753614977,4.511687613432851,4.447605199520968,3.0016051995209665,17.976273022598317,16.07169686065783,19.889897632872312,21.440033523746198,14.469475867532433,True,True,True,True,True,False,True,False,True,False,True,False,1.3466040120519764,False,3.624420131609547,True,False,BOTH,False,True,False,False,True,False,False,False,True,False
ABT,2026-03-13 07:54:16.448,2026-03-13,,schwab,108.435,1969866.0,lastPrice,2026-03-13 14:54:22.912,2026-03-13 14:54:19.034,-2.586,True,OPEN,OK,COMPUTED,26.674,25.297,,24.938,30.07,29.693,29.693,,30.461,,21.524,,,,,,,,,,,,,,,,23.594626420679766,22.09138038533524,22.02880500509094,28.228393580956933,26.183530490542523,23.594626420679766,22.09138038533524,22.02880500509094,28.228393580956933,26.183530490542523,23.905687336181288,22.82586961703231,24.346866531409063,1.5658214155888253,Normal_Compression,25.665392420094456,110.305,107.73,109.39,108.14,139.06,105.27,0.295,0.27279453,,,2026-03-13 07:54:16.448,127.69000244140624,26.40999984741211,0.03453142,16.236474119166665,0,108.435,SCHWAB_LAST_PRICE,NOT_NEEDED,,26.86,26.561,26.66,27.44,30.008,30.063,30.063,30.276,21.847,47.0,2.0,95.0,96.66666666666667,,,0.002276204335982684,0.10267229254571025,0.10156563629064637,0.25686692587482746,22.9785,2.144662512635371,2.080280684590178,0.5800000000000018,0.7800000000000011,2.6229999999999976,0.21300000000000097,-5.012999999999998,CONTANGO,,,,ROLLING_20D,0,Rising,Unknown,PARTIAL_MATURE,High Vol,96.66666666666667,Unknown,False,High Vol,High Vol,False,ELEVATED,BASELINE,LOW,Bearish,-4.012581522222029,-5.968145980471178,Stable,19.667251072571016,36.736717874823675,Moderate,23.07718834947924,True,,0.8027990162205153,OK,125,2026-03-13,Descending Triangle,64.0,,,False,Bearish,2.3746945174528546,1.1559090068429814,27.37864077669893,NORMAL,NO_GAP,NEAR_LOW,22.022867826837338,3.006554573952699,9.366676531518218,NEAR_52W_LOW,CONTRARIAN,0.295,0.27279453,FLAT_DAY,EARLY,,False,,,5.626233742983116,75.0,0.3089849955869373,0.0,0.0,2.9091949949090576,PRESENT,PRESENT,PRESENT,PRESENT,PRESENT,SCHEMA_MISMATCH,SCHEMA_MISMATCH,SCHEMA_MISMATCH,PRESENT,24.938,22.02880500509094,2.9091949949090576,1.8416064190430674,3.509469509457478,6.114133468590936,-2.822866531409062,13.206322332222431,6.523950481848983,13.403347232815289,25.112609299037725,-11.594373049063122,True,False,True,True,True,False,False,False,True,False,False,True,1.3433735793202324,False,-0.727392420094457,False,False,BOTH,False,False,True,False,False,False,False,False,False,True
AMD,2026-03-13 07:54:16.448,2026-03-13,,schwab,196.2534,8541650.0,lastPrice,2026-03-13 14:54:22.680,2026-03-13 14:54:23.581,-7.133,True,OPEN,OK,COMPUTED,57.756,56.015,,52.841,56.151,54.235,52.846,,52.646,,51.059,,,,,,,,,,,,,,,,53.60894874337679,52.11598167864202,78.65023627437192,64.20548627236519,62.12058025286772,53.60894874337679,52.11598167864202,78.65023627437192,64.20548627236519,62.12058025286772,68.80189959394164,63.89893777422287,61.103801162286686,-25.041287530995127,High_Contraction,61.3638122652232,199.68,195.14,198.11,197.74,267.0799,76.48,-1.4866,-0.75179529,,,2026-03-13 07:54:16.448,127.69000244140624,26.40999984741211,0.03453142,16.236474119166665,0,196.2534,SCHWAB_LAST_PRICE,NOT_NEEDED,,57.895,55.661,55.89,55.349,59.859,58.775,52.854,52.832,51.364,47.0,2.0,60.0,46.66666666666667,,,-0.09997512669837999,-0.09111957699760265,0.05920964501004677,0.07565747332589082,55.89908333333334,2.77494789041888,-0.19823195067288452,-2.5460000000000065,-0.5410000000000039,3.426000000000002,-5.942999999999998,-6.531000000000006,INVERTED,,,,ROLLING_20D,0,Falling,Unknown,PARTIAL_MATURE,Compression,46.66666666666667,Unknown,False,Compression,Uncertain,True,ELEVATED,BASELINE,LOW,Bearish,-3.896516938245119,-10.519623774323811,Falling,15.802953564643786,41.827148647862266,Moderate,55.13259382423813,True,,1.420987484405715,OK,125,2026-03-13,,0.0,,,False,Bearish,2.3133357180054057,0.18711439263679808,24.524229074890037,NORMAL,NO_GAP,NEAR_LOW,26.51884323754802,156.6074790794979,62.84022184691598,MID_RANGE,NEUTRAL,-1.4866,-0.75179529,NORMAL,MODERATE,,False,,,,75.0,,2.0,0.0,-25.80923627437192,PRESENT,PRESENT,PRESENT,PRESENT,PRESENT,SCHEMA_MISMATCH,SCHEMA_MISMATCH,SCHEMA_MISMATCH,PRESENT,52.841,78.65023627437192,25.80923627437192,-8.054486272365189,-7.885580252867719,-8.457801162286685,-10.044801162286689,-32.81520501011111,-12.544856740430818,-12.693990012277279,-13.841693972234983,-16.438913735675005,True,True,True,True,False,True,False,True,False,True,False,True,-0.7679487433767918,False,-8.522812265223202,False,True,BOTH,True,False,False,False,False,True,False,False,True,False
DIS,2026-03-13 07:54:16.448,2026-03-13,,schwab,100.485,1835652.0,lastPrice,2026-03-13 14:54:21.878,2026-03-13 14:54:21.879,-5.431,True,OPEN,OK,COMPUTED,28.193,28.251,,26.939,32.47,29.355,28.275,,28.406,,27.098,,,,,,,,,,,,,,,,12.36609333298965,18.419035948928837,35.767112146193064,29.02439563792277,29.9162128657626,12.36609333298965,18.419035948928837,35.767112146193064,29.02439563792277,29.9162128657626,27.01710632600209,25.14062670293729,24.221131872818844,-23.401018813203414,Normal_Contraction,26.092730731764384,100.77,99.83,99.83,99.43,124.69,80.1,1.055,1.06104797,,,2026-03-13 07:54:16.448,127.69000244140624,26.40999984741211,0.03453142,16.236474119166665,0,100.485,SCHWAB_LAST_PRICE,NOT_NEEDED,,31.267,31.935,31.689,30.183,32.41,30.358,28.984,28.801,26.821,46.0,2.0,90.0,83.33333333333334,,,-0.057570003315549935,0.021075778078484476,0.15506486548543874,0.02842237203157296,27.495933333333333,2.699605359835131,0.9953553606927087,-1.0839999999999996,-1.5060000000000002,0.1750000000000007,-1.5570000000000022,-4.445999999999998,INVERTED,,,,ROLLING_20D,0,Stable,Unknown,PARTIAL_MATURE,High Vol,83.33333333333334,Unknown,False,High Vol,High Vol,False,ELEVATED,BASELINE,LOW,Bearish,-4.247111694022794,-7.989843576247312,Stable,30.480398457720987,32.76107155711944,Strong,8.972752678046371,True,,1.1850085195703894,OK,125,2026-03-13,,0.0,,,False,Bearish,0.9354630044285195,0.40229307050185203,69.68085106383008,COMPRESSION,NO_GAP,MID_RANGE,19.412142112438847,25.449438202247197,45.716528369589604,MID_RANGE,NEUTRAL,1.055,1.06104797,NORMAL,MODERATE,,False,,,,79.16666666666666,0.23579086063364674,11.0,0.0,-8.828112146193064,PRESENT,PRESENT,PRESENT,PRESENT,PRESENT,SCHEMA_MISMATCH,SCHEMA_MISMATCH,SCHEMA_MISMATCH,PRESENT,26.939,35.767112146193064,8.828112146193064,3.44560436207723,-0.5612128657625988,4.184868127181154,2.8768681271811545,-24.682205569489064,11.871407780754144,-1.8759488986150212,17.277756254972743,11.877513166135724,True,True,True,True,False,True,True,False,True,False,True,False,14.57290666701035,True,0.8462692682356163,False,False,BOTH,True,False,False,False,False,True,False,False,True,False
MCD,2026-03-13 07:54:16.448,2026-03-13,,schwab,325.585,723986.0,lastPrice,2026-03-13 14:54:21.344,2026-03-13 14:54:13.669,2.779,True,OPEN,OK,COMPUTED,19.778,20.678,,19.056,21.88,20.336,20.336,,19.234,,17.064,,,,,,,,,,,,,,,,13.859889652316651,15.313436315772265,16.166339514750938,15.243377107888428,16.98146720071377,13.859889652316651,15.313436315772265,16.166339514750938,15.243377107888428,16.98146720071377,16.144323762084003,15.417360619859252,15.729694992571272,-2.3064498624342846,Normal_Compression,15.367481344187922,326.96,324.59,324.98,323.91,341.75,283.47,1.675,0.51711895,,,2026-03-13 07:54:16.448,127.69000244140624,26.40999984741211,0.03453142,16.236474119166665,0,325.585,SCHWAB_LAST_PRICE,NOT_NEEDED,,20.682,20.047,19.97,19.501,20.996,19.887,19.887,19.01,17.164,47.0,2.0,80.0,60.0,,,0.007060427521059531,-0.026604771887790642,0.22686379364580067,0.1407675098950267,19.278433333333336,1.9269881033817289,0.1154997616622939,-1.1809999999999974,-0.46899999999999764,0.38599999999999923,-0.8769999999999989,-3.517999999999997,INVERTED,,,,ROLLING_20D,0,Stable,Unknown,PARTIAL_MATURE,Compression,60.0,Unknown,False,Compression,Uncertain,True,ELEVATED,BASELINE,LOW,Neutral,-1.1356409557554283,2.0835092261653343,Falling,24.33351786463981,49.52855423135548,Moderate,13.736377122280945,True,,0.829000539190346,OK,125,2026-03-13,,0.0,,,False,Bidirectional,0.7279205123086152,0.3303386743231123,41.98312236286931,COMPRESSION,NO_GAP,MID_RANGE,4.730065837600591,14.856951352876829,72.2632120796156,MID_RANGE,NEUTRAL,1.675,0.51711895,NORMAL,MODERATE,,False,,,0.7074957520959563,58.333333333333336,0.14406779661016958,1.0,0.0,2.8896604852490633,PRESENT,PRESENT,PRESENT,PRESENT,PRESENT,SCHEMA_MISMATCH,SCHEMA_MISMATCH,SCHEMA_MISMATCH,PRESENT,19.056,16.166339514750938,2.8896604852490633,6.636622892111571,3.354532799286229,3.50430500742873,1.3343050074287284,17.874550281542707,43.5377465579929,19.75408107931469,22.278276909270794,8.482713797431458,True,True,True,False,True,False,True,False,True,False,False,False,5.19611034768335,True,3.6885186558120786,True,False,BOTH,False,False,True,False,False,False,False,False,False,True
T,2026-03-13 07:54:16.448,2026-03-13,,schwab,27.715,4098682.0,lastPrice,2026-03-13 14:54:22.716,2026-03-13 14:54:18.840,-2.392,True,OPEN,OK,COMPUTED,26.381,24.754,,24.977,29.824,29.255,28.651,,29.838,,22.712,,,,,,,,,,,,,,,,28.960253813468743,25.922335007203955,27.900274351830763,25.5780501093874,22.672210687949043,28.960253813468743,25.922335007203955,27.900274351830763,25.5780501093874,22.672210687949043,23.450879885575272,22.207431720426673,21.53210836661227,1.0599794616379832,Normal_Compression,27.354673944518247,27.75,27.44,27.5,27.39,29.79,22.95,0.325,1.18656444,,,2026-03-13 07:54:16.448,127.69000244140624,26.40999984741211,0.03453142,16.236474119166665,0,27.715,SCHWAB_LAST_PRICE,NOT_NEEDED,,27.973,25.507,25.159,25.621,30.236,29.965,28.93,30.251,22.981,47.0,2.0,85.0,83.33333333333334,,,0.042329619555091826,0.03214760504370939,0.18036487607113236,0.0891610933410875,23.8048,2.523646833043607,0.7196728069155371,-2.3520000000000003,0.46199999999999974,4.344000000000001,0.28600000000000136,-4.991999999999997,CONTANGO,,,,ROLLING_20D,0,Rising,Unknown,PARTIAL_MATURE,High Vol,83.33333333333334,Unknown,False,High Vol,High Vol,False,ELEVATED,BASELINE,LOW,Neutral,-1.3698630136986356,5.5509439422439675,Falling,28.137967546136366,52.11710029479845,Strong,28.739001378986117,True,,1.0889611784017317,OK,125,2026-03-13,,0.0,,,False,Bidirectional,1.1185278729929593,0.40160642570280913,88.70967741935475,NORMAL,NO_GAP,NEAR_HIGH,6.965424639140649,20.76252723311547,69.6637426900585,MID_RANGE,NEUTRAL,0.325,1.18656444,NORMAL,MODERATE,,False,,,2.951559545118566,75.0,0.14391910794932253,1.0,0.0,-2.923274351830763,PRESENT,PRESENT,PRESENT,PRESENT,PRESENT,SCHEMA_MISMATCH,SCHEMA_MISMATCH,SCHEMA_MISMATCH,PRESENT,24.977,27.900274351830763,2.923274351830763,4.2459498906126,6.582789312050956,8.30589163338773,1.1798916333877294,-10.477582818603873,16.599974870853405,29.03461600041457,38.5744465519543,5.4796846332859435,True,True,True,False,False,True,True,False,True,False,False,False,-3.9832538134687425,False,-2.3776739445182464,False,True,BOTH,False,False,True,False,False,False,False,False,False,True
