Ticker,timestamp,Date,Error,IV_7_D_Call,IV_7_D_Put,IV_14_D_Call,IV_14_D_Put,IV_21_D_Call,IV_21_D_Put,IV_30_D_Call,IV_30_D_Put,IV_60_D_Call,IV_60_D_Put,IV_90_D_Call,IV_90_D_Put,IV_120_D_Call,IV_120_D_Put,IV_150_D_Call,IV_150_D_Put,IV_180_D_Call,IV_180_D_Put,IV_270_D_Call,IV_270_D_Put,IV_360_D_Call,IV_360_D_Put,IV_720_D_Call,IV_720_D_Put,IV_1080_D_Call,IV_1080_D_Put,HV_10_D_Cur,HV_20_D_Cur,HV_30_D_Cur,HV_60_D_Cur,HV_90_D_Cur,HV_120_D_Cur,HV_150_D_Cur,HV_180_D_Cur,Snapshot_Age_Hours,IV_Rank_30D,IV_Term_Structure,IV_Trend_7D,HV_Trend_30D,VVIX,Recent_Vol_Spike,Volatility_Regime,Trend_State,Price_vs_SMA20_original,Price_vs_SMA50_original,Volume_Trend,ADX,RSI,Trend_Strength,RV_10D,RV_Calculated,RV_IV_Ratio,Chart_Pattern,Pattern_Confidence,Candlestick_Pattern,Entry_Timing_Quality,Reversal_Confirmation,IVHV_gap_30D,Signal_Type,Regime,IV30_Call,HV30,IVHV_gap_abs,IVHV_gap_60D,IVHV_gap_90D,IVHV_gap_180D,IVHV_gap_360D,IVHV_gap_30D_pct,IVHV_gap_60D_pct,IVHV_gap_90D_pct,IVHV_gap_180D_pct,IVHV_gap_360D_pct,ShortTerm_IV_Edge,MediumTerm_IV_Edge,LEAP_IV_Edge,UltraLEAP_IV_Edge,ShortTerm_IV_Rich,ShortTerm_IV_Cheap,MediumTerm_IV_Rich,MediumTerm_IV_Cheap,LEAP_IV_Rich,LEAP_IV_Cheap,UltraLEAP_IV_Rich,UltraLEAP_IV_Cheap,HighVol,ElevatedVol,ModerateVol,LowRank,IV_Rich,IV_Cheap,MeanReversion_Setup,Expansion_Setup,df_elevated_plus,df_moderate_vol,Chart_Regime,Chart_EMA_Signal,Chart_Signal_Type,Days_Since_Cross,Has_Crossover,Trend_Slope,Price_vs_SMA20_chart,Price_vs_SMA50_chart,SMA20,SMA50,Atr_Pct,Universal_Data_Complete,Directional_Data_Complete,Crossover_Age_Bucket,IV_Rank_XS,Strategy_Name,Strategy_Tier,Valid_Reason,Theory_Source,Regime_Context,IV_Context,Capital_Requirement,Risk_Profile,Greeks_Exposure,Execution_Ready,Confidence,Trade_Bias,Strategy_Type,EXECUTABLE,Min_DTE,Max_DTE,Target_DTE,Timeframe_Label,DTE_Rationale,Expiration_Count_Target
SYK,2025-12-29 07:30:44.498331,2025-12-29,,20.31,20.14,20.31,20.14,21.25,20.95,22.85,22.34,24.09,23.39,23.55,22.87,23.58,22.92,23.6,22.96,23.64,22.96,23.81,22.89,23.95,23.07,23.89,23.02,23.89,23.02,7.63,14.26,18.25,20.17,18.99,19.0,17.99,18.96,7.802405229722222,,Flat,Unknown,Falling,,False,Unknown,Bearish,-1.2286868587140483,-3.117500273149688,Falling,31.80521906707684,47.762389267911125,Strong,7.844398144227053,True,0.343299699966173,Descending Triangle,64.0,,,False,4.600000000000001,Bearish,Unknown,22.85,18.25,4.600000000000001,3.919999999999998,4.560000000000002,4.68,4.989999999999998,25.205479452054803,19.434804164600884,24.012638230647724,24.68354430379747,26.318565400843873,True,True,True,True,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,Neutral,Bearish,Bearish,24,True,-0.8241,-4.38,-11.34,356.88,363.84,1.49,False,True,Age_16_plus,,Covered Call,1,Bearish + Rich IV (gap_30d=4.6) [requires stock ownership],Passarelli - Premium collection on held stock,Bearish,gap_30d=4.6,0,Unlimited downside (stock ownership),"Long Delta (from stock), Short Vega, Long Theta",False,70,Bearish,Directional,True,30,45,37,Short,Income (Covered Call): 30-45 DTE for premium collection efficiency,2
CAT,2025-12-29 07:30:58.207104,2025-12-29,,30.22,29.73,30.59,30.13,30.38,30.21,35.73,35.47,35.77,35.51,36.07,35.7,35.93,35.56,35.71,35.26,35.48,34.91,35.62,34.84,35.65,34.76,35.57,34.01,35.42,33.81,35.32,32.21,29.56,37.14,33.06,30.54,28.44,28.72,7.802405229722222,,Contango,Unknown,Rising,,False,Unknown,Neutral,-1.65447576349966,1.9873958094379667,Stable,26.648204055170304,42.79383954535129,Strong,27.810947426597863,True,0.7783640477637243,,0.0,,,False,6.169999999999998,Bidirectional,Unknown,35.73,29.56,6.169999999999998,-1.3699999999999974,3.009999999999998,6.759999999999998,6.93,20.872801082543972,-3.6887452880990774,9.104658197217175,23.537604456824507,24.129526462395543,True,False,True,True,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,Neutral,Bullish,Bullish,110,True,-0.6134,-9.73,11.28,588.34,567.33,2.64,False,True,Age_16_plus,,Long Straddle,1,"Expansion + Very Cheap IV (IV_Rank=nan, gap_180d=6.8)",Natenberg Ch.9 - ATM volatility play,Bidirectional,"gap_30d=6.2, gap_60d=-1.4, gap_180d=6.8, IV_Rank=nan",8000,Defined (max loss = total premium),"Delta-neutral, Long Vega, Short Theta",True,72,Bidirectional,Volatility,True,45,60,52,Medium,Volatility (Long Straddle) with neutral IV (nan): 45-60 DTE for volatility play,2
CAT,2025-12-29 07:30:58.207104,2025-12-29,,30.22,29.73,30.59,30.13,30.38,30.21,35.73,35.47,35.77,35.51,36.07,35.7,35.93,35.56,35.71,35.26,35.48,34.91,35.62,34.84,35.65,34.76,35.57,34.01,35.42,33.81,35.32,32.21,29.56,37.14,33.06,30.54,28.44,28.72,7.802405229722222,,Contango,Unknown,Rising,,False,Unknown,Neutral,-1.65447576349966,1.9873958094379667,Stable,26.648204055170304,42.79383954535129,Strong,27.810947426597863,True,0.7783640477637243,,0.0,,,False,6.169999999999998,Bidirectional,Unknown,35.73,29.56,6.169999999999998,-1.3699999999999974,3.009999999999998,6.759999999999998,6.93,20.872801082543972,-3.6887452880990774,9.104658197217175,23.537604456824507,24.129526462395543,True,False,True,True,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,Neutral,Bullish,Bullish,110,True,-0.6134,-9.73,11.28,588.34,567.33,2.64,False,True,Age_16_plus,,Long Strangle,1,Expansion + Moderately Cheap IV (IV_Rank=nan),"Natenberg Ch.9 - OTM volatility (cheaper, needs bigger move)",Bidirectional,"gap_30d=6.2, gap_60d=-1.4, gap_180d=6.8, IV_Rank=nan",5000,Defined (max loss = total premium),"Delta-neutral, Long Vega, Short Theta",True,68,Bidirectional,Volatility,True,45,60,52,Medium,Volatility (Long Strangle) with neutral IV (nan): 45-60 DTE for volatility play,2
ELV,2025-12-29 07:31:05.265749,2025-12-29,,31.62,31.43,31.62,31.43,32.86,32.82,34.96,35.19,36.3,36.66,35.22,35.31,35.81,35.78,36.17,36.06,36.28,36.1,35.97,35.54,36.15,35.61,35.82,33.76,35.83,33.71,20.26,29.2,28.5,29.43,29.0,38.45,38.91,39.94,7.802405229722222,,Flat,Unknown,Falling,,False,Unknown,Bullish,1.8295195136295672,4.513967656004122,Falling,24.510890527539306,63.31486942332599,Moderate,20.212307662996988,True,0.5781552535182205,Ascending Triangle,63.0,,,False,6.460000000000001,Bullish,Unknown,34.96,28.5,6.460000000000001,6.869999999999997,6.219999999999999,-3.6599999999999966,-3.789999999999999,22.666666666666668,23.343527013251773,21.44827586206896,-9.163745618427633,-9.489233850776163,True,True,True,True,True,False,True,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False,Neutral,Bullish,Bullish,33,True,1.055,6.26,15.05,342.12,333.33,2.56,False,True,Age_16_plus,,Long Call LEAP,1,"Bullish + Structural thesis + Cheap long-term IV (IV_Rank=nan, gap_180d=-3.7)",Hull Ch.10 - Multi-year directional with defined risk,Bullish,"gap_30d=6.5, gap_60d=6.9, gap_180d=-3.7, IV_Rank=nan",3000,"Defined (max loss = premium, typically $2000-$5000)","Long Delta (lower), Long Vega, Short Theta (minimal)",True,70,Bullish,Directional,True,365,730,547,LEAP,LEAP strategy (Long Call LEAP): 365-730 DTE for multi-year structural thesis,2
ELV,2025-12-29 07:31:05.265749,2025-12-29,,31.62,31.43,31.62,31.43,32.86,32.82,34.96,35.19,36.3,36.66,35.22,35.31,35.81,35.78,36.17,36.06,36.28,36.1,35.97,35.54,36.15,35.61,35.82,33.76,35.83,33.71,20.26,29.2,28.5,29.43,29.0,38.45,38.91,39.94,7.802405229722222,,Flat,Unknown,Falling,,False,Unknown,Bullish,1.8295195136295672,4.513967656004122,Falling,24.510890527539306,63.31486942332599,Moderate,20.212307662996988,True,0.5781552535182205,Ascending Triangle,63.0,,,False,6.460000000000001,Bullish,Unknown,34.96,28.5,6.460000000000001,6.869999999999997,6.219999999999999,-3.6599999999999966,-3.789999999999999,22.666666666666668,23.343527013251773,21.44827586206896,-9.163745618427633,-9.489233850776163,True,True,True,True,True,False,True,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False,Neutral,Bullish,Bullish,33,True,1.055,6.26,15.05,342.12,333.33,2.56,False,True,Age_16_plus,,Cash-Secured Put,1,"Bullish + Rich IV (gap_30d=6.5, IV_Rank=nan)",Passarelli - Premium collection when IV > HV,Bullish,"gap_30d=6.5, IV_Rank=nan",15000,Obligation (max loss = strike - premium),"Long Delta, Short Vega, Long Theta",True,70,Bullish,Directional,True,30,45,37,Short,Income (Cash-Secured Put): 30-45 DTE for premium collection efficiency,2
ELV,2025-12-29 07:31:05.265749,2025-12-29,,31.62,31.43,31.62,31.43,32.86,32.82,34.96,35.19,36.3,36.66,35.22,35.31,35.81,35.78,36.17,36.06,36.28,36.1,35.97,35.54,36.15,35.61,35.82,33.76,35.83,33.71,20.26,29.2,28.5,29.43,29.0,38.45,38.91,39.94,7.802405229722222,,Flat,Unknown,Falling,,False,Unknown,Bullish,1.8295195136295672,4.513967656004122,Falling,24.510890527539306,63.31486942332599,Moderate,20.212307662996988,True,0.5781552535182205,Ascending Triangle,63.0,,,False,6.460000000000001,Bullish,Unknown,34.96,28.5,6.460000000000001,6.869999999999997,6.219999999999999,-3.6599999999999966,-3.789999999999999,22.666666666666668,23.343527013251773,21.44827586206896,-9.163745618427633,-9.489233850776163,True,True,True,True,True,False,True,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False,Neutral,Bullish,Bullish,33,True,1.055,6.26,15.05,342.12,333.33,2.56,False,True,Age_16_plus,,Buy-Write,1,Bullish + Very Rich IV (IV_Rank=nan),Cohen Ch.7 - Reduces cost basis via call premium,Bullish,"gap_30d=6.5, IV_Rank=nan",50000,Stock downside risk offset by call premium,"Long Delta (from stock), Short Vega, Long Theta",True,75,Bullish,Directional,True,30,45,37,Short,Income (Buy-Write): 30-45 DTE for premium collection efficiency,2
RBC,2025-12-29 07:31:10.490159,2025-12-29,,23.81,23.79,23.81,23.79,24.42,24.28,25.47,25.13,26.18,25.66,25.4,24.86,25.29,24.73,25.65,25.03,25.92,25.24,27.02,26.1,27.44,26.35,27.44,26.35,27.44,26.35,19.93,20.07,21.96,25.43,24.3,23.54,22.5,23.69,7.802405229722222,,Flat,Unknown,Falling,,False,Unknown,Bullish,1.5264509050133932,5.4040012780020446,Falling,20.352440573949334,59.26898940482915,Moderate,19.714280664523624,True,0.7740196570288035,Double Bottom,70.0,,,False,3.509999999999998,Bullish,Unknown,25.47,21.96,3.509999999999998,0.75,1.0999999999999979,2.2300000000000004,3.75,15.983606557377039,2.9492725127801807,4.526748971193407,9.413254537779656,15.829463908822285,True,False,True,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,Trending,Bullish,Bullish,69,True,3.0433,6.87,23.42,450.03,433.47,2.3,False,True,Age_16_plus,,Cash-Secured Put,1,"Bullish + Rich IV (gap_30d=3.5, IV_Rank=nan)",Passarelli - Premium collection when IV > HV,Bullish,"gap_30d=3.5, IV_Rank=nan",15000,Obligation (max loss = strike - premium),"Long Delta, Short Vega, Long Theta",True,70,Bullish,Directional,True,30,45,37,Short,Income (Cash-Secured Put): 30-45 DTE for premium collection efficiency,2
RBC,2025-12-29 07:31:10.490159,2025-12-29,,23.81,23.79,23.81,23.79,24.42,24.28,25.47,25.13,26.18,25.66,25.4,24.86,25.29,24.73,25.65,25.03,25.92,25.24,27.02,26.1,27.44,26.35,27.44,26.35,27.44,26.35,19.93,20.07,21.96,25.43,24.3,23.54,22.5,23.69,7.802405229722222,,Flat,Unknown,Falling,,False,Unknown,Bullish,1.5264509050133932,5.4040012780020446,Falling,20.352440573949334,59.26898940482915,Moderate,19.714280664523624,True,0.7740196570288035,Double Bottom,70.0,,,False,3.509999999999998,Bullish,Unknown,25.47,21.96,3.509999999999998,0.75,1.0999999999999979,2.2300000000000004,3.75,15.983606557377039,2.9492725127801807,4.526748971193407,9.413254537779656,15.829463908822285,True,False,True,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,Trending,Bullish,Bullish,69,True,3.0433,6.87,23.42,450.03,433.47,2.3,False,True,Age_16_plus,,Buy-Write,1,Bullish + Very Rich IV (IV_Rank=nan),Cohen Ch.7 - Reduces cost basis via call premium,Bullish,"gap_30d=3.5, IV_Rank=nan",50000,Stock downside risk offset by call premium,"Long Delta (from stock), Short Vega, Long Theta",True,75,Bullish,Directional,True,30,45,37,Short,Income (Buy-Write): 30-45 DTE for premium collection efficiency,2
CSL,2025-12-29 07:31:27.165727,2025-12-29,,32.95,32.22,32.95,32.22,33.56,32.78,34.61,33.76,34.99,34.35,33.76,33.61,33.97,33.62,34.1,33.63,34.34,33.79,35.41,34.74,35.9,35.18,35.9,35.18,35.9,35.18,12.06,17.79,27.21,25.67,29.82,37.63,35.65,34.65,7.802405229722222,,Flat,Unknown,Falling,,False,Unknown,Neutral,-0.17467259936962032,1.2178213310944674,Falling,63.05417623787912,55.63132927628203,Strong,12.25412119979421,True,0.35406302224195924,,0.0,,,False,7.399999999999999,Bidirectional,Unknown,34.61,27.21,7.399999999999999,9.32,3.9399999999999977,-0.30999999999999517,1.25,27.195883866225646,36.306973120373975,13.212608987256866,-0.8946608946608807,3.6075036075036078,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,Ranging,Bullish,Bullish,25,True,-0.0566,-0.57,3.93,327.46,322.96,2.39,False,True,Age_16_plus,,Long Straddle,1,"Expansion + Very Cheap IV (IV_Rank=nan, gap_180d=-0.3)",Natenberg Ch.9 - ATM volatility play,Bidirectional,"gap_30d=7.4, gap_60d=9.3, gap_180d=-0.3, IV_Rank=nan",8000,Defined (max loss = total premium),"Delta-neutral, Long Vega, Short Theta",True,72,Bidirectional,Volatility,True,45,60,52,Medium,Volatility (Long Straddle) with neutral IV (nan): 45-60 DTE for volatility play,2
CSL,2025-12-29 07:31:27.165727,2025-12-29,,32.95,32.22,32.95,32.22,33.56,32.78,34.61,33.76,34.99,34.35,33.76,33.61,33.97,33.62,34.1,33.63,34.34,33.79,35.41,34.74,35.9,35.18,35.9,35.18,35.9,35.18,12.06,17.79,27.21,25.67,29.82,37.63,35.65,34.65,7.802405229722222,,Flat,Unknown,Falling,,False,Unknown,Neutral,-0.17467259936962032,1.2178213310944674,Falling,63.05417623787912,55.63132927628203,Strong,12.25412119979421,True,0.35406302224195924,,0.0,,,False,7.399999999999999,Bidirectional,Unknown,34.61,27.21,7.399999999999999,9.32,3.9399999999999977,-0.30999999999999517,1.25,27.195883866225646,36.306973120373975,13.212608987256866,-0.8946608946608807,3.6075036075036078,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,Ranging,Bullish,Bullish,25,True,-0.0566,-0.57,3.93,327.46,322.96,2.39,False,True,Age_16_plus,,Long Strangle,1,Expansion + Moderately Cheap IV (IV_Rank=nan),"Natenberg Ch.9 - OTM volatility (cheaper, needs bigger move)",Bidirectional,"gap_30d=7.4, gap_60d=9.3, gap_180d=-0.3, IV_Rank=nan",5000,Defined (max loss = total premium),"Delta-neutral, Long Vega, Short Theta",True,68,Bidirectional,Volatility,True,45,60,52,Medium,Volatility (Long Strangle) with neutral IV (nan): 45-60 DTE for volatility play,2
HD,2025-12-29 07:31:31.089204,2025-12-29,,20.03,20.03,20.71,20.51,20.99,20.69,21.42,21.45,23.2,22.85,25.11,24.62,24.69,24.11,24.9,24.39,25.36,24.93,25.32,24.79,25.2,24.79,25.74,24.9,25.71,24.86,19.02,19.83,30.38,24.11,22.18,22.31,21.38,21.38,7.802405229722222,,Contango,Unknown,Falling,,False,Unknown,Bearish,-1.2075504114962985,-3.645733028148637,Falling,35.05856747886097,47.62365770812931,Strong,18.401711092688807,True,0.8590901537202991,,0.0,Dark Cloud Cover,Moderate,False,-8.959999999999997,Bearish,Unknown,21.42,30.38,8.959999999999997,-0.9100000000000001,2.9299999999999997,3.9800000000000004,3.8200000000000003,-29.49308755760368,-3.77436748237246,13.210099188458068,18.615528531337702,17.867165575304025,True,False,True,True,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,Trending,Bearish,Bearish,91,True,-2.2195,-4.25,-13.15,351.7,360.6,2.09,False,True,Age_16_plus,,Long Put,1,Bearish + Cheap IV (gap_180d=3.6),Natenberg Ch.3 - Directional with negative delta,Bearish,"gap_30d=-9.0, gap_60d=-1.3, gap_180d=3.6",500,Defined (max loss = premium paid),"Short Delta, Long Vega, Short Theta",True,65,Bearish,Directional,True,35,50,42,Short-Medium,Directional (Long Put) with moderate confidence (65): 35-50 DTE for directional exposure,2
ETN,2025-12-29 07:31:38.465778,2025-12-29,,30.44,29.14,30.03,29.06,30.77,30.1,32.03,31.05,34.43,34.13,33.81,33.41,33.49,32.94,33.3,32.88,32.99,32.49,32.94,32.12,33.31,32.39,33.83,32.11,33.86,32.11,35.13,31.49,34.42,31.62,29.36,29.53,28.58,29.22,7.802405229722222,,Flat,Unknown,Stable,,False,Unknown,Bearish,-3.018799030890869,-8.348298951262773,Falling,25.836450578020674,32.71895936372657,Strong,23.865379730724484,True,0.7450945904066338,,0.0,,,False,-2.3900000000000006,Bearish,Unknown,32.03,34.42,2.3900000000000006,2.8099999999999987,4.450000000000003,3.770000000000003,4.090000000000003,-6.943637420104591,8.886780518659073,15.15667574931881,12.90212183436004,13.99726214921288,True,True,True,True,False,True,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,Trending,Bearish,Bearish,47,True,-2.2619,-10.01,-29.28,331.46,350.73,2.62,False,True,Age_16_plus,,Long Put,1,Bearish + Cheap IV (gap_180d=3.3),Natenberg Ch.3 - Directional with negative delta,Bearish,"gap_30d=-2.4, gap_60d=2.5, gap_180d=3.3",500,Defined (max loss = premium paid),"Short Delta, Long Vega, Short Theta",True,65,Bearish,Directional,True,35,50,42,Short-Medium,Directional (Long Put) with moderate confidence (65): 35-50 DTE for directional exposure,2
AON,2025-12-29 07:31:41.462779,2025-12-29,,17.78,17.69,17.78,17.69,19.24,19.13,21.63,21.49,23.39,23.25,22.42,22.21,22.34,21.92,22.63,22.17,22.83,22.34,22.92,22.42,22.92,22.42,22.92,22.42,22.92,22.42,13.27,16.44,15.1,18.87,17.85,19.48,19.79,22.63,7.802405229722222,,Contango,Unknown,Falling,,False,Unknown,Bullish,1.815226687064102,2.9769913361620564,Falling,13.627230419963519,68.4355828997079,Weak,10.058469870332017,True,0.46502403468941367,,0.0,,,False,6.529999999999999,Bullish,Unknown,21.63,15.1,6.529999999999999,4.52,4.57,0.1999999999999993,0.2900000000000027,43.245033112582774,23.953365129835717,25.60224089635854,0.883782589482984,1.2814847547503434,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,Trending,Bullish,Bullish,17,True,3.0358,6.36,10.31,350.37,346.42,1.47,False,True,Age_16_plus,,Cash-Secured Put,1,"Bullish + Rich IV (gap_30d=6.5, IV_Rank=nan)",Passarelli - Premium collection when IV > HV,Bullish,"gap_30d=6.5, IV_Rank=nan",15000,Obligation (max loss = strike - premium),"Long Delta, Short Vega, Long Theta",True,70,Bullish,Directional,True,30,45,37,Short,Income (Cash-Secured Put): 30-45 DTE for premium collection efficiency,2
AON,2025-12-29 07:31:41.462779,2025-12-29,,17.78,17.69,17.78,17.69,19.24,19.13,21.63,21.49,23.39,23.25,22.42,22.21,22.34,21.92,22.63,22.17,22.83,22.34,22.92,22.42,22.92,22.42,22.92,22.42,22.92,22.42,13.27,16.44,15.1,18.87,17.85,19.48,19.79,22.63,7.802405229722222,,Contango,Unknown,Falling,,False,Unknown,Bullish,1.815226687064102,2.9769913361620564,Falling,13.627230419963519,68.4355828997079,Weak,10.058469870332017,True,0.46502403468941367,,0.0,,,False,6.529999999999999,Bullish,Unknown,21.63,15.1,6.529999999999999,4.52,4.57,0.1999999999999993,0.2900000000000027,43.245033112582774,23.953365129835717,25.60224089635854,0.883782589482984,1.2814847547503434,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,Trending,Bullish,Bullish,17,True,3.0358,6.36,10.31,350.37,346.42,1.47,False,True,Age_16_plus,,Buy-Write,1,Bullish + Very Rich IV (IV_Rank=nan),Cohen Ch.7 - Reduces cost basis via call premium,Bullish,"gap_30d=6.5, IV_Rank=nan",50000,Stock downside risk offset by call premium,"Long Delta (from stock), Short Vega, Long Theta",True,75,Bullish,Directional,True,30,45,37,Short,Income (Buy-Write): 30-45 DTE for premium collection efficiency,2
WAT,2025-12-29 07:31:45.195789,2025-12-29,,27.18,27.08,27.18,27.08,27.64,27.53,28.45,28.32,29.41,29.12,29.8,29.19,29.99,29.23,30.01,29.18,29.91,29.05,29.79,28.91,29.79,28.91,29.79,28.91,29.79,28.91,16.26,16.9,22.42,25.52,29.36,37.01,34.52,36.04,7.802405229722222,,Flat,Unknown,Falling,,False,Unknown,Neutral,-0.6991780611843029,2.184374780881631,Falling,38.928532302166374,42.115050588866616,Strong,13.597916674779887,True,0.47795840684639324,,0.0,Bearish Engulfing,Strong,True,6.029999999999998,Bidirectional,Unknown,28.45,22.42,6.029999999999998,3.8900000000000006,0.4400000000000013,-6.129999999999999,-6.25,26.895628902765374,15.242946708463952,1.4986376021798409,-17.008879023307433,-17.341842397336293,True,True,True,True,True,False,True,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False,Neutral,Bearish,Bearish,12,True,1.0885,-2.71,8.23,387.81,376.87,2.1,False,True,Age_6_15,,Long Straddle,1,"Expansion + Very Cheap IV (IV_Rank=nan, gap_180d=-6.1)",Natenberg Ch.9 - ATM volatility play,Bidirectional,"gap_30d=6.0, gap_60d=3.9, gap_180d=-6.1, IV_Rank=nan",8000,Defined (max loss = total premium),"Delta-neutral, Long Vega, Short Theta",True,72,Bidirectional,Volatility,True,45,60,52,Medium,Volatility (Long Straddle) with neutral IV (nan): 45-60 DTE for volatility play,2
WAT,2025-12-29 07:31:45.195789,2025-12-29,,27.18,27.08,27.18,27.08,27.64,27.53,28.45,28.32,29.41,29.12,29.8,29.19,29.99,29.23,30.01,29.18,29.91,29.05,29.79,28.91,29.79,28.91,29.79,28.91,29.79,28.91,16.26,16.9,22.42,25.52,29.36,37.01,34.52,36.04,7.802405229722222,,Flat,Unknown,Falling,,False,Unknown,Neutral,-0.6991780611843029,2.184374780881631,Falling,38.928532302166374,42.115050588866616,Strong,13.597916674779887,True,0.47795840684639324,,0.0,Bearish Engulfing,Strong,True,6.029999999999998,Bidirectional,Unknown,28.45,22.42,6.029999999999998,3.8900000000000006,0.4400000000000013,-6.129999999999999,-6.25,26.895628902765374,15.242946708463952,1.4986376021798409,-17.008879023307433,-17.341842397336293,True,True,True,True,True,False,True,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False,Neutral,Bearish,Bearish,12,True,1.0885,-2.71,8.23,387.81,376.87,2.1,False,True,Age_6_15,,Long Strangle,1,Expansion + Moderately Cheap IV (IV_Rank=nan),"Natenberg Ch.9 - OTM volatility (cheaper, needs bigger move)",Bidirectional,"gap_30d=6.0, gap_60d=3.9, gap_180d=-6.1, IV_Rank=nan",5000,Defined (max loss = total premium),"Delta-neutral, Long Vega, Short Theta",True,68,Bidirectional,Volatility,True,45,60,52,Medium,Volatility (Long Strangle) with neutral IV (nan): 45-60 DTE for volatility play,2
WING,2025-12-29 07:31:51.801120,2025-12-29,,47.32,47.47,47.32,47.47,50.42,50.5,55.57,55.55,59.19,59.13,57.15,56.94,57.76,57.04,58.12,57.09,58.1,57.09,58.17,57.35,58.32,57.45,56.25,54.27,56.16,54.13,24.42,36.64,45.81,54.49,49.99,59.8,55.86,56.64,7.802405229722222,,Contango,Unknown,Falling,,False,Unknown,Bearish,-3.606782802441983,-1.410190761406336,Falling,20.859171387130015,48.056085982102786,Moderate,38.27185316070618,True,0.6887142911770052,Descending Triangle,64.0,,,False,9.759999999999998,Bearish,Unknown,55.57,45.81,9.759999999999998,4.699999999999996,7.159999999999997,1.4600000000000009,1.6799999999999997,21.305391835843697,8.62543585979078,14.322864572914575,2.5776836158192107,2.9661016949152534,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,Ranging,Bullish,Bullish,10,True,-0.1562,-9.11,-3.48,252.62,246.99,3.95,False,True,Age_6_15,,Covered Call,1,Bearish + Rich IV (gap_30d=9.8) [requires stock ownership],Passarelli - Premium collection on held stock,Bearish,gap_30d=9.8,0,Unlimited downside (stock ownership),"Long Delta (from stock), Short Vega, Long Theta",False,70,Bearish,Directional,True,30,45,37,Short,Income (Covered Call): 30-45 DTE for premium collection efficiency,2
SNPS,2025-12-29 07:31:54.730549,2025-12-29,,31.19,31.82,32.71,33.59,35.44,35.28,35.19,34.81,39.11,39.26,40.78,41.7,40.63,41.3,41.77,41.99,42.54,42.42,43.96,43.08,44.56,43.45,46.13,44.02,46.2,44.04,38.91,35.4,32.7,39.27,88.25,78.26,72.31,67.48,7.802405229722222,,Contango,Unknown,Rising,,False,Unknown,Bullish,2.96300462565636,9.251115637195138,Falling,60.56953068563272,57.037908816991596,Strong,25.973097994013735,True,0.7380817844277845,Bull Flag,70.0,,,False,2.489999999999995,Bullish,Unknown,35.19,32.7,2.489999999999995,-0.1600000000000037,-47.47,-24.940000000000005,-22.92,7.614678899082553,-0.407435701553358,-53.79036827195467,-36.959098992294024,-33.965619442797866,True,False,True,True,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,Trending,Bullish,Bullish,27,True,8.1494,13.78,40.56,465.19,438.41,3.05,False,True,Age_16_plus,,Long Call LEAP,1,"Bullish + Structural thesis + Cheap long-term IV (IV_Rank=nan, gap_180d=-24.9)",Hull Ch.10 - Multi-year directional with defined risk,Bullish,"gap_30d=2.5, gap_60d=-0.2, gap_180d=-24.9, IV_Rank=nan",3000,"Defined (max loss = premium, typically $2000-$5000)","Long Delta (lower), Long Vega, Short Theta (minimal)",True,70,Bullish,Directional,True,365,730,547,LEAP,LEAP strategy (Long Call LEAP): 365-730 DTE for multi-year structural thesis,2
